country,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,opposite_of_crime_index,adjusted_net_national_income,current_account_balance,gdp_per_capita,population_growth,fixed_broadband_subscriptions,secure_internet_servers,consumer_price_index,"inflation,_consumer_prices",access_to_electricity,forest_area,land_area,population_density,urban_population
Malaysia,0.14534447527664776,0.6628838761524285,0.11512007604885649,0.1925026878188393,0.9409433099779992,0.795292232863155,-0.22648348913357078,0.17746614185548937,-0.08907279112743931,0.7765171234723914,-0.20842919967732593,0.13673781798157444,-0.4070995081206183,-0.15932958883138457,1.1216095623642837,1.1637295638348537,0.5525109136520151,1.0901593589043115,-0.15614704493554615,-0.17491427640885998,0.664848964721549
Bolivia,0.04286220211560717,-0.3675371541803612,-0.09264565370001736,-0.17737998223598664,0.7551954744362457,-0.4287323225903559,-0.7143770026121723,0.14599469429245326,-0.22830928827684852,0.24683857421260716,-0.5207065136412793,0.21769180388538503,-0.5651125133946139,-0.28257581519953495,1.1040425070316198,1.2018777340168887,0.4484786033186936,0.6260312210915588,0.2756984560475166,-0.21857265758817598,0.3730157238702317
China,0.029013246283034495,0.23215360712186278,0.1867634311346752,0.6761954101982273,0.954702408907018,-0.5862800376487286,-0.10057548565522208,1.9575698946397055,6.744966790432533,0.5106810843525696,-0.20746712315151458,-0.8778517338220082,1.1253553439517872,-0.27008067602675545,1.1176157091352956,1.1965354377693356,0.5525109136520151,-0.3467827213347786,5.048401091691203,-0.14943974133603244,0.01242313765420088
Paraguay,0.022550400227834076,-0.0034391919611537246,0.8028962848727152,0.21526469828375172,0.7689545733652644,0.2862919226745665,-0.7537232536991564,0.6967450266455812,-0.22687021689673864,0.5822266286575882,-0.4405711091234528,0.08509913932104061,-0.57164438495496,-0.2780859474925903,1.1024263058887886,1.1130570786528753,0.5525109136520151,0.36221954498128794,-0.11681033981121948,-0.21500127863002755,0.043733937262378446
Peru,0.005008389506574861,-0.03199589488030727,-0.1463781700143814,0.8469104886850704,0.1910724183464764,-0.6953515326891405,-0.9268467584818859,-0.44081667172665284,-0.1345041963846593,0.39106788950314375,-0.39227459570524525,0.2458809577376518,-0.4827017259223343,-0.2784224240646825,1.1117878040592737,1.124378814783279,0.5232397587772354,1.021321749211078,0.38824434547231745,-0.2111165642615818,0.7120017847937314
Montenegro,-0.006070775159483935,0.3868357479339442,0.4196043351635856,0.41443228985173525,-0.3936892861368214,-0.14999405748708103,-0.612076749786014,1.2337266006898806,-0.24486609368869558,-2.574945976340102,-0.3257682102706149,-1.2027283324253366,0.8434380531600965,-0.272867961976799,1.1240172773431742,1.1651833851454039,0.5525109136520151,1.2266925715366424,-0.336437892712642,-0.20094815964650478,0.26373895967480415
Ecuador,-0.01899646726988477,-0.13908353082713282,-0.09622782145430829,0.6932669180469115,0.32866340763666346,-0.8165420827340425,-0.5648612484816331,0.3125311043135185,-0.1992527351213321,0.5916929670611671,-0.41486061990905293,0.36889534982855177,-0.20494346305026964,-0.2796941414188002,1.1210828723395372,1.2151250154490414,0.5035970426985965,0.7661317746474434,-0.2020293777925608,-0.18858529825387427,0.12597144139882324
Vietnam,-0.06331312593411832,-0.37705605515341234,0.09362706952311127,0.1412881642727864,1.305559431596996,-0.05304161745115961,-0.3917377436989036,0.905243366750694,-0.10527015874978114,0.9154140037295926,-0.5356088105458624,-0.23342019892496885,0.04028567501414727,-0.23358223959603647,1.0907141125563051,1.1778156822421586,0.5525109136520151,0.6384138006232595,-0.16672075127296518,-0.06772273266121161,-0.986536519248817
Russia,-0.08731798271057878,0.6533649751793773,0.6775204134725329,-0.0009744011329161212,-0.7995827045428751,-0.3681370475679048,-0.5884689991338236,1.3117495644399069,0.5273361786878512,0.5735203806441936,-0.22068250897493974,-1.2913699741822338,0.4408682303232044,-0.06034663489711242,1.0733183031085647,1.0712522947816925,0.5525109136520151,0.7439776023303385,9.026224323512954,-0.21955602929565396,0.5650691185529731
Hong Kong,-0.11870894926441067,1.3006502413468572,0.17243476011751147,2.024844530244286,-0.8064622540073845,-0.004565397433198734,1.7959138167374067,2.491273192896189,0.0,1.0757865199717533,1.3321625561458454,-1.4168267050076169,1.4483972592656549,0.9087416261103901,1.1127201570549745,1.1836475335095187,0.5525109136520151,1.0003634045568113,-0.34353280389142965,3.3217948751671047,1.6120524919411163
Armenia,-0.1427138060408703,0.056053939120415903,-0.3075757189574735,0.4656468133977882,0.2805065613850985,-1.131637512850788,0.43453352912776033,2.439476435448692,-0.2408291023362444,-0.11629937031418422,-0.47210470515146735,-0.9158053803102888,-0.13336588167089938,-0.27618919246003737,1.110801948734554,1.060499407189818,0.5525109136520151,-0.8336445977277627,-0.32784389546220727,-0.1721420693211606,0.09059645853024681
Nepal,-0.1630256079286442,-1.014822420347841,-0.4365337581119467,-0.4960481287447603,0.012204132269232249,1.08614955297092,-0.19500648826398354,1.5727003171500797,-0.22692639337152257,0.27634143212265616,-0.6055601939891541,0.6446332739428444,-0.8043574569809238,-0.282589976224193,1.0688901016319632,1.1284081181093477,0.12292016018295913,0.4060046451245821,-0.2621129764122778,-0.12279225917908643,-1.6817606843236343
Bulgaria,-0.1685651902616728,0.5105814605836095,0.9211078207643165,0.3063127401434013,0.3149043087076447,-0.29542271754096366,-1.0527547619602349,1.428456182486165,-0.20937912661771682,0.26137873497686887,-0.22272103270072754,-1.6624753738902391,0.9170259099655594,0.5272828273004388,1.1234358466756358,1.1457347072843886,0.5397506605313963,0.16963648089971592,-0.282018779630828,-0.19215096997602063,0.6037203307845248
Libya,-0.20641900287070591,0.1560023993374533,0.13303091482031118,0.1128356511916459,-0.2767369452401621,-0.5014466526172972,0.19058677238845953,-0.11692302389040865,-0.23196593984917205,0.0,-0.49641694235263395,0.21339744249830997,-0.7731415237904796,-0.2735892709440288,1.0794637785729535,1.1650694041905842,-0.735948846786811,-1.3044564245499446,0.6626228702042392,-0.22199137242773295,0.8112839758691978
Indonesia,-0.2895127378661436,-0.06769177352924947,-0.08189915043714455,-0.26842802409563626,0.7070386281846799,3.885651259008158,-0.848154256307918,0.9222904008473383,0.30475337287855403,0.2575942451041183,-0.48911140217846544,-0.08084195662468117,-0.809183247244578,-0.2543624936452621,1.1004560908964576,1.1838367360331137,0.422782863450347,0.7145858638886455,0.7301269448786092,-0.15144107943237678,-0.18609977323897195
North Macedonia,-0.32736655047517677,0.2250144313920741,-0.15354250552296325,0.28924123229471704,-0.20106190113055886,0.8195303428721354,-0.9740622597862667,1.3687915631479097,-0.24108579306722513,-0.07208240189613059,-0.40126687768063596,-1.2830005923546999,0.41458913484343723,-0.2688230599021149,1.126860153669173,1.1917319742118864,0.5525109136520151,0.3284342043017887,-0.3297034487953573,-0.1830420151793853,-0.1097511877043299
Albania,-0.32736655047517677,0.06795256533673014,-0.9308729082040954,0.7558624468254207,-0.04283226344684287,-0.11363689247361036,-0.9976700104384572,1.1452131544188422,-0.23984051812448373,-0.6761577890250516,-0.4300596806592597,-1.6377506099276407,0.07520860666161262,-0.27115924835777816,1.1213601437888832,1.1732819801658576,0.5525109136520151,-0.12192256218976702,-0.3284561176365059,-0.1723966226084003,0.040789477961477076
South Africa,-0.3319828690860343,0.034636411931051006,0.6524452391924968,-1.2813374897842376,-0.5175211764979905,-0.7074705876936307,-0.8560235065253148,-1.1056510014957857,-0.07074334172589629,0.5290769395654675,-0.4124806309076415,0.11686194928874839,-0.9470337425368763,-0.042123625139238736,1.0908900334426839,1.1169231859319562,-0.11163069871431633,-0.7297943632783004,0.3499604336196818,-0.19960618660495774,0.25818181113507466
Azerbaijan,-0.3513714072516364,0.11316734495872299,0.670356077963951,-0.14892746915484611,0.5763271883590015,-1.5073282179899845,1.4654053076067413,1.8343067250178149,-0.22460801283265672,0.24479981848750135,-0.47401848453506756,-0.4424969318158936,0.2069419600526675,-0.28106567311457137,1.0906744000250101,1.0722206210321565,0.5525109136520151,-0.7447356037135205,-0.29684142229193067,-0.16317005119029587,-0.19621876013221073
Bangladesh,-0.36799015425072373,-0.8339633018598686,-1.0455022763414052,-0.02942691421405663,0.7207977271136987,-0.2711846075319832,0.253540774127634,-0.25592191729381697,-0.028215424926576204,0.3450804041149209,-0.5709628669223887,-0.14010718354327753,-0.6891588429663109,-0.2837581979148855,1.072644421296942,1.096443030507921,0.39088255515551534,-0.7127307144736812,-0.26965418039102146,0.4056346233830624,-0.9518250765043873
Algeria,-0.3984578570823846,-0.11290655315124232,0.2297494441861664,0.32338424799208565,-2.553867817992768,-0.5014466526172972,-0.03762148391604763,0.5223407547337573,-0.1689674936479255,-1.0908668331189084,-0.5132523371595457,0.6517058172732733,-0.5215228364213056,-0.2853172510360293,1.0942965420658115,1.0595953954004407,0.5441798527099042,-1.2757896026044953,1.0186277758778564,-0.21477295767626553,0.522726964380855
Ukraine,-0.43354187852490306,0.0013202585253718666,0.6273700649124598,-0.018045908981600425,-0.30425514309819973,0.4923158577508999,-1.084231762829822,0.8245977823704143,-0.15739733782712384,0.6801122793582024,-0.4953168375564705,-1.6320948058016713,0.13672726811636884,-0.13466944172112008,1.0163801158755892,1.1581294349198246,0.5525109136520151,-0.6196981486043098,-0.012618136129184731,-0.1860301487215616,0.3516580261242563
Morocco,-0.4557002078570198,-0.48176396585697534,-2.2849323193260678,-0.12047495607370624,-0.1735437032725213,-1.5436853830034551,-0.415345494351094,0.743296542832572,-0.1826153745802638,0.14604251322825634,-0.5238985964470873,0.04332223232802446,-0.7160936204466206,-0.27869527377310604,1.127706095156442,1.1873050764914659,0.5525109136520151,-0.7788059452712909,-0.08877399724988119,-0.18278057327195063,0.09967866397950599
Cameroon,-0.46677937252307783,-1.0528980242400459,-0.837736546592531,-1.5317196048982737,-0.8271009024009126,0.05602987758925236,-0.6356845004382043,-0.343779708407292,-0.22557284377525438,-0.1073749640184493,-0.5891730660009417,1.3333710710559352,-0.9123871647292903,-0.28584683100172054,1.1208201730703837,1.1682301265947543,-0.9480214499134717,0.46535228615121704,-0.0736629807795762,-0.19599046983687796,-0.14798768735828954
Georgia,-0.5360241516859429,0.13458487214808842,-1.0526666118499872,0.05024012241313679,-0.06347091184037104,-1.786066483093259,0.4187950286929667,2.400792781152461,-0.23936527884979142,-1.07292517585355,-0.47250439650440546,-1.0272297649049935,0.5164435058027977,-0.22695567426852617,1.1020211658929704,1.0082657219639357,0.5525109136520151,0.3657955163332042,-0.3043734715465726,-0.19152516640676467,-0.06948259642017039
Iraq,-0.5655685907954319,-0.2890062211526892,-0.8019148690496217,-0.18307048485221472,-1.3017898154520602,-0.004565397433198734,-0.8560235065253148,0.7590322666140895,-0.16145419205393474,-0.1084463004831661,-0.4772593196965413,1.087395942798182,-0.06578588020699651,-0.28582737731771474,1.1187496375316275,1.0855622336098425,0.5525109136520151,-1.231156747442915,-0.09573845361022017,-0.17783045978618464,0.40494859234479663
Papua New Guinea,-0.6117317769040083,-1.338465053431581,-1.2174463285473702,-1.7707207147798536,-1.260512518665004,0.8074112878676453,-0.3051759913075387,-1.3633234784181423,-0.23541153501413753,0.0,-0.5368317353258598,0.7392369236580728,-1.0765549691129166,-0.2851698205444411,1.0913729368585163,1.1197317407787981,-1.131825299413752,1.9563454948546066,-0.08502056036819998,-0.21410348485741693,-1.981639349180232
Iran,-0.614501568070523,-0.0010594667178911931,-0.590566971546457,0.31769374537585754,-1.625128640284001,1.134625772988881,-0.06909848478563486,0.6960893714880177,-0.1474250162414689,0.0,-0.5511918333206879,0.13554276055090014,-0.34047994829821215,-0.24515160160249908,0.9368760099264919,0.34312846816980647,0.5525109136520151,-1.037252442626358,0.5877944440782836,-0.1982735602070545,0.6115169272432492
Ghana,-0.6292737876252675,-0.7102175892102032,-1.113563463672933,-1.0081933642052892,-0.11850730755644617,1.0013161679394886,-0.7773310043513468,0.8534466093031975,-0.21197430945736834,-0.04158132011008399,-0.5604989849272097,0.9311331146986049,-1.075399833882614,-0.285124669942108,0.9865527244524316,0.9994030756961337,-0.04833988217685013,0.13810202625029364,-0.21394196252984782,-0.15598086221379712,-0.1567381227454758
Turkey,-0.7474515440632237,0.7057189305311589,-0.1463781700143814,0.659123902349543,-2.120456201728677,-0.7317086977026112,-0.3130452415249355,1.3360088052697474,0.14715020748832883,-0.24386885915496045,-0.28890534360654785,-0.06278363062059916,0.21760285738907817,-0.17176057461061464,1.0002753970654785,0.7883393261836531,0.5525109136520151,-0.11864278738957862,0.09622581173700676,-0.16940460435859273,0.6210967877856192
Cambodia,-0.843470971169063,-0.9315320368336435,-0.6228064813350754,-0.4619051130473917,1.532584563925806,0.22569664765211542,-0.6829000017425851,0.5813497189144494,-0.23319913043959994,-0.6409359016296857,-0.58889254344143,0.23710110916232258,-0.9997588215131405,-0.2829400615532924,1.1122469198538834,1.1540016906549495,-0.02594794519292182,0.5758340771885714,-0.24313408900902087,-0.17680385968826848,-1.530141765956089
Uganda,-0.8776317288894095,-1.5074255457032393,-0.11055649247147203,-0.9569788406592362,-0.7927031550783656,0.904363727903567,-0.6986385021773787,0.2541777952903894,-0.22671851963398387,-0.7258122905897355,-0.6198507216039665,2.012782570406996,-1.0835918799136752,-0.2855479778094894,1.0852797452622127,1.1348436522809322,-1.9112810226319839,-0.828621444568718,-0.22940200285652865,-0.11042392835418705,-1.5001995178539642
Nigeria,-0.9247181787201578,-0.7887485222378757,-0.6228064813350754,-1.6284581493741515,-0.5037620775689716,0.334768142692527,-0.9189775082644891,-0.2664123998148291,-0.015734243600975195,-0.13184957404630154,-0.5651508757383722,1.3226048195004914,-1.089955576337684,-0.28487880638343316,0.9216895962959111,0.9680702213602921,-1.3444940213792962,-0.3300692732778941,0.17698192171878813,-0.11130788465175526,-0.38030967332519056
Kenya,-0.9330275522197011,-0.9005956086712269,-1.0777417861300238,-1.0537173851351136,-0.5312802754270092,2.116269228352588,-0.5727304986990299,-0.009395578050036102,-0.19331878330546423,-0.22310342305169267,-0.5745249563658283,1.0461557443869898,-1.0092917554989318,-0.2820783603723403,1.0650305235601956,1.084048245920644,-0.6623403391865786,-1.0478302728387496,-0.018488602959375156,-0.17692137301014507,-1.3740854230083117
Tunisia,-0.9579556727183326,-0.14384298131365839,-1.1099812959186421,0.39736078200305097,-1.384344409026173,-1.4346138879630432,-0.9898007602210603,1.0691571561415056,-0.2216427182519701,-0.3708085694594707,-0.5040403327628824,-0.09159706374267905,-0.34702268661714847,-0.2805724428486738,1.0897276253591495,1.0929193260225116,0.5525109136520151,-1.1229675076037904,-0.2552412116334682,-0.18608022521096823,0.349999175813889
Pakistan,-0.9579556727183326,-0.8601402795357596,-1.7655179949538828,-1.2073609557732723,-0.47624387971093407,0.40748247271946836,-0.33665299217712596,1.146524464733969,-0.08819071804107699,0.3144501268968268,-0.6041137503391519,0.7863586411907625,-1.0166586176058539,-0.28488185644719305,1.060848462486359,1.009816098888646,-0.494682970397418,-1.110177592964992,0.09694102455744906,-0.08134672115013855,-0.9937939893566728
Namibia,-1.0105817048821102,-0.28186704542290053,-0.10339215696289017,-1.3211710080978343,-0.9165350454395347,-0.9740897977924152,-0.6592922510903948,-0.34181274293460207,-0.2418833310560318,0.6398253081158963,-0.4758258220178373,0.6575351536761725,-0.9074529888434758,-0.282507475954882,1.093613533418711,1.1387362159703123,-1.3079706281426258,-0.9769224335532711,0.12692846769295396,-0.22239884795057255,-0.37719932899325226
Myanmar,-1.0705938468232592,-0.8863172572116501,-0.27533620916885504,-0.5415721496745851,-0.029073164517824095,3.691746378936315,0.30862552564941165,0.88426240170867,-0.2012868122320275,0.0,-0.5921557050581715,-0.4543034773927484,-1.0084889039349145,-0.2858919343296433,1.0950678185783753,1.018219056081227,-0.7066072739544701,0.49408096195441004,0.029373438984623784,-0.1824590454363226,-1.2436168460979458
Sri Lanka,-1.1001382859327484,0.010839159498423049,0.10079140503169315,0.42012279246796336,0.08099962691432615,0.03179176758027192,-0.5963382493512204,1.2199578423810524,-0.2000149252065052,0.15506927623020036,-0.4972157892967885,-0.5885011205334814,-0.5429200533593939,-0.27962888958507653,1.095004513324815,1.0831045636967906,0.5525109136520151,0.09933020035806982,-0.30873684192152706,-0.04762681117790784,-1.7590216375289782
Egypt,-1.1684598013734415,-0.05341342206967269,-0.6228064813350754,-0.21721350054958333,-0.3317733409562373,-1.2891852279091605,0.7807805386932196,0.863281436666646,-0.03473052932215878,-0.12858832315915159,-0.5019976700429335,0.7312083027374958,-0.48903292364880263,-0.28538532436006003,1.007662998856746,1.1074227400096606,0.5525109136520151,-1.3076796559817854,0.2254332990268315,-0.17277927378536656,-0.7608084632656251
Ethiopia,-1.2118531963155041,-1.4812485680273484,-0.34697956425467336,-0.7350492386263402,-0.3111346925627091,0.6983397928272332,-0.14779098695960272,0.701334612748524,-0.18672435941468069,0.023705419951035596,-0.6149467422428354,1.3210977171341782,-1.0798754818071674,-0.286033568870836,0.9976216644488151,0.8707108745474585,-1.5276451256185999,-0.6861068419860005,0.30201851098619326,-0.173277600737441,-1.635354346891117
Jordan,-1.29402366758877,-0.20571583763849108,-0.6514638233694029,0.5054803317113848,-0.28361649470467154,-1.0831612928328271,0.3558410269537925,1.3137165299125968,-0.22047638763037858,-0.6376324285621997,-0.47138623235537613,-0.14349333184468563,-0.6841554261046745,-0.28383315767028255,1.1186580034268785,1.1885300734399271,0.5482576041140476,-1.2642437243935571,-0.293336307301507,-0.1667462757969791,1.256146157851873
India,-1.6402475634030942,-0.5793327008307497,-1.898058201862647,-0.6553822019991471,0.8927864637264334,0.6135064077958021,-0.2500912397857612,1.0206386744818252,1.271773338020607,0.4406766996592951,-0.5724174196024014,-0.15279540576242795,-0.9822817064376311,-0.27800985846144866,1.0828371777082022,1.072809652772694,0.5099771692589062,-0.30843692342609946,1.3570373018280804,0.007030612801062089,-1.0866481354794666
Zambia,-1.6559430466800105,-1.1433275834840317,-1.17804248325017,-1.594315133676783,0.053481429056288596,0.6741016828182532,-0.5648612484816331,1.0737467422444484,-0.23907730555721393,1.795302137475841,-0.6128535831119032,1.6480755133034082,-1.062493047873039,-0.2854441750908381,1.0439969123341677,0.873066244007026,-1.8070708826178163,1.1770439400532682,0.08121206421028193,-0.21162878401872612,-0.6842525214421874
Tanzania,-1.7094923425659592,-1.338465053431581,-1.1063991281643513,-0.9171453223456395,0.41809755067528553,1.2194591580203122,0.9066885421715685,0.26204565718114825,-0.21227908147578206,0.10451664160831335,-0.6089352452787825,1.6965968755603003,-0.966568886489365,-0.28548374318218545,1.0769724753302539,1.145898150932694,-2.0037670594724832,0.8206271972022187,0.16269483041763266,-0.19037814781753193,-1.074165286893955
Botswana,-1.9227662623875827,0.22025498090554854,-0.32548655772892815,-1.7422682016987132,0.3699407044237198,-1.6406378230393766,-0.415345494351094,0.46005351476524914,-0.23995178784818244,-0.889673044889819,-0.380347400960819,0.8628613674777056,-0.363642021056896,-0.2816691028224505,1.0959326867403572,1.059268351721343,-0.6386568654695209,-0.1992599095086237,-0.019867533277187918,-0.2218698055418424,0.4042850522206496
Rwanda,-2.110188797988404,-1.488387743757137,-2.7685249661553435,-0.7065967255451997,0.7139181776491893,0.4801968027464097,3.062863101738292,2.3017888523604104,-0.2421714930505159,-1.0221806047807924,-0.6208876990832577,1.322998975496907,-1.0830347623262484,-0.28474385275894964,1.0948793229297291,1.226628288355381,-1.7187911018413402,-0.8480703975880592,-0.33001814243635186,0.03731971252413638,-1.812146318718482
Zimbabwe,-2.3622397941412316,-1.1028722543485645,-0.7732575270152947,-1.7991732278609942,-1.2949102659875509,-0.5014466526172972,-0.3917377436989036,0.04567945518527683,-0.23850427928297355,0.978283325410549,-0.6030133713472666,0.30728921083954014,-1.0016945552166403,-0.28486966271903325,-0.525014240854144,-11.000152397474542,-1.4573076457243805,0.5505054228717091,-0.12278951899011714,-0.204816262120966,-1.1979569913050936
Lebanon,-2.3991703430280933,-0.043894521096621515,-1.4610337358391534,0.25509821659734844,-2.849688444966672,-0.7923039727250621,-0.9504545091340763,0.8672153676120252,-0.23161520477779934,-0.7311110946395504,-0.4556514169669708,-1.5126351413033032,-0.6742307042232837,-0.28157369332122517,0.811996222835609,-2.1754108305485795,0.5525109136520151,-0.7316232333203966,-0.33828028093810136,0.10806986712684989,1.152758312258248
Afghanistan,-2.907888653944607,-1.5526403253252323,-3.2449532774760375,-1.6910536781526606,-3.5582820398111386,-0.7074705876936307,-1.1786627654385835,-1.069589967829807,-0.23556451992299526,-1.4269493708505732,-0.6329471216501904,1.0954756814709417,-1.0875418732332054,-0.2855378586764256,1.1046251348898875,1.1676130267649736,0.4546831717451786,-1.233193058082454,0.02941349090256855,-0.19426345048879057,-1.455742329536128
